,Ticker,Currency,Open,Max,Min,Close,Volume_in_thousands,Date,Year,Liczba akcji,WK,Aktywa obrotowe,Zobowiązania długoterminowe,Zobowiązania krótkoterminowe,Przychody ze sprzedaży na akcję,Zysk na akcję,Zysk operacyjny na akcję,Enterprise Value na akcję,EV / P,EV / EBIT,EV / EBITDA,C/ZO,C/WK,Cena / WK Grahama,C/P,C/Z,Close_pct,Open_pct,Max_pct,Min_pct
1624,06MAGNA,PLN,0.3,0.3,0.3,0.3,0.0,16-06-2017,2017/Q2,13921975.0,1.62,7597.0,2020.0,5762.0,0.06,-1.78,-0.19,0.26,4.07,-1.31,-1.66,-1.5789473684210527,0.18518518518518517,3.855050115651503e-05,5.0,-0.16853932584269662,-63.41463414634146,-63.41463414634146,-63.85542168674698,-62.96296296296296
1625,06MAGNA,PLN,0.45,0.45,0.42,0.43,136.03,19-07-2011,2011/Q3,8673714.0,2.34,53890.0,10116.0,66584.0,8.2,-2.09,-2.47,7.01,0.86,-2.84,-4.27,-0.1740890688259109,0.18376068376068377,5.60625814863103e-06,0.05243902439024391,-0.2057416267942584,43.333333333333336,50.0,50.0,39.99999999999999
1626,06MAGNA,PLN,0.27,0.27,0.27,0.27,0.0,20-06-2018,2018/Q2,13921975.0,1.72,8268.0,2022.0,6663.0,0.37,0.14,-0.12,0.36,0.98,-3.15,-9.12,-2.2500000000000004,0.1569767441860465,3.108808290155441e-05,0.7297297297297298,1.9285714285714286,-37.2093023255814,-40.0,-40.0,-35.71428571428571
1627,06MAGNA,PLN,0.29,0.29,0.28,0.29,10.0,06-07-2012,2012/Q3,11243714.0,0.27,93652.0,595.0,96754.0,6.74,-0.14,-0.01,9.33,1.38,-919.99,18.33,-28.999999999999996,1.074074074074074,2.978972562635466e-06,0.043026706231454,-2.071428571428571,7.407407407407396,7.407407407407396,7.407407407407396,3.703703703703698
1628,06MAGNA,PLN,0.0,0.0,0.0,0.2,0.0,25-06-2019,2019/Q2,13921975.0,1.44,3659.0,2325.0,5205.0,0.43,-0.28,0.01,0.35,0.8,35.32,4.66,20.0,0.1388888888888889,2.656042496679947e-05,0.4651162790697675,-0.7142857142857143,-31.034482758620683,-100.0,-100.0,-100.0
1629,06MAGNA,PLN,2.15,2.2,2.15,2.2,9.3,30-06-2014,2014/Q2,13921975.0,3.98,31218.0,2102.0,3140.0,0.06,-5.24,-0.45,2.17,34.57,-4.77,-5.87,-4.888888888888889,0.5527638190954774,0.00041968714231209464,36.66666666666667,-0.41984732824427484,1000.0,inf,inf,inf
1630,06MAGNA,PLN,2.23,3.935,2.23,3.935,1683.07,08-07-2021,2021/Q3,13921975.0,2.01,15904.0,227.0,5930.0,0.57,0.14,0.27,3.34,5.85,12.23,9.98,14.574074074074073,1.9577114427860698,0.0006391099561474745,6.903508771929825,28.107142857142854,78.86363636363636,3.7209302325581506,78.86363636363636,3.7209302325581506
1631,06MAGNA,PLN,1.95,1.95,1.95,1.95,1.0,23-06-2015,2015/Q2,13921975.0,2.01,15195.0,230.0,5397.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,19.5,0.9701492537313434,0.00034654345121734495,4.431818181818182,17.727272727272727,-50.444726810673444,-12.556053811659195,-50.444726810673444,-12.556053811659195
1632,06MAGNA,PLN,3.14,3.17,3.065,3.15,12.28,11-07-2022,2022/Q3,13921975.0,2.01,15195.0,230.0,5397.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,31.499999999999996,1.5671641791044777,0.0005598009596587879,7.159090909090909,28.636363636363637,61.53846153846154,61.02564102564103,62.56410256410256,57.179487179487175
1633,06MAGNA,PLN,0.2,0.2,0.2,0.2,5.45,05-07-2013,2013/Q3,13921975.0,4.73,56183.0,632.0,2430.0,-0.16,-0.78,-0.58,0.68,0.0,-1.17,-2.77,-0.3448275862068966,0.042283298097251586,6.531678641410843e-05,-1.25,-0.25641025641025644,-93.65079365079364,-93.63057324840764,-93.69085173501577,-93.4747145187602
1634,06MAGNA,PLN,1.96,1.96,1.92,1.94,2.24,17-06-2016,2016/Q2,13921975.0,2.01,15376.0,2000.0,3400.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,19.4,0.9651741293532339,0.00035925925925925925,4.409090909090909,17.636363636363637,869.9999999999999,879.9999999999999,879.9999999999999,860.0
1635,06MAGNA,PLN,0.82,0.88,0.82,0.86,1410.59,02-08-2010,2010/Q3,8673714.0,4.37,23043.0,9299.0,57690.0,13.53,-1.33,-1.52,12.34,0.91,-8.1,-66.4,-0.5657894736842105,0.19679633867276888,1.283792861514577e-05,0.06356245380635625,-0.6466165413533834,-55.670103092783506,-58.163265306122454,-55.10204081632652,-57.29166666666667
1636,06MAGNA,PLN,0.382,0.468,0.38,0.468,106.62,01-07-2020,2020/Q3,13921975.0,1.83,12476.0,2217.0,3785.0,0.36,0.24,0.24,1.05,2.97,4.38,3.5,1.9500000000000002,0.25573770491803277,7.797400866377874e-05,1.3,1.9500000000000002,-45.581395348837205,-53.41463414634147,-46.81818181818181,-53.65853658536586
1637,06MAGNA,PLN,0.45,0.47,0.42,0.43,176.17,20-07-2011,2011/Q3,8673714.0,2.34,53890.0,10116.0,66584.0,8.2,-2.09,-2.47,7.01,0.86,-2.84,-4.27,-0.1740890688259109,0.18376068376068377,5.60625814863103e-06,0.05243902439024391,-0.2057416267942584,-8.119658119658125,17.801047120418858,0.42735042735042583,10.526315789473673
1638,06MAGNA,PLN,0.31,0.33,0.31,0.33,2.3,19-06-2017,2017/Q2,13921975.0,1.62,7597.0,2020.0,5762.0,0.06,-1.78,-0.19,0.26,4.07,-1.31,-1.66,-1.736842105263158,0.2037037037037037,4.240555127216654e-05,5.500000000000001,-0.1853932584269663,-23.25581395348837,-31.11111111111111,-29.78723404255318,-26.190476190476186
1639,06MAGNA,PLN,0.27,0.27,0.27,0.27,0.0,21-06-2018,2018/Q2,13921975.0,1.72,8268.0,2022.0,6663.0,0.37,0.14,-0.12,0.36,0.98,-3.15,-9.12,-2.2500000000000004,0.1569767441860465,3.108808290155441e-05,0.7297297297297298,1.9285714285714286,-18.181818181818176,-12.903225806451601,-18.181818181818176,-12.903225806451601
1640,06MAGNA,PLN,0.28,0.29,0.28,0.29,2.56,09-07-2012,2012/Q3,11243714.0,0.27,93652.0,595.0,96754.0,6.74,-0.14,-0.01,9.33,1.38,-919.99,18.33,-28.999999999999996,1.074074074074074,2.978972562635466e-06,0.043026706231454,-2.071428571428571,7.407407407407396,3.703703703703698,7.407407407407396,3.703703703703698
1641,06MAGNA,PLN,0.0,0.0,0.0,0.2,0.0,26-06-2019,2019/Q2,13921975.0,1.44,3659.0,2325.0,5205.0,0.43,-0.28,0.01,0.35,0.8,35.32,4.66,20.0,0.1388888888888889,2.656042496679947e-05,0.4651162790697675,-0.7142857142857143,-31.034482758620683,-100.0,-100.0,-100.0
1642,06MAGNA,PLN,5.6,6.16,4.4,4.4,15214.8,09-07-2021,2021/Q3,13921975.0,2.01,15904.0,227.0,5930.0,0.57,0.14,0.27,3.34,5.85,12.23,9.98,16.296296296296298,2.1890547263681595,0.000714633750203021,7.719298245614036,31.428571428571427,2100.0,inf,inf,inf
1643,06MAGNA,PLN,2.21,2.21,2.21,2.21,3.23,01-07-2014,2014/Q3,13921975.0,4.0,31218.0,2102.0,3140.0,0.11,-0.69,-0.38,1.99,18.76,-5.26,-6.22,-5.815789473684211,0.5525,0.00042159481114078596,20.09090909090909,-3.2028985507246377,-49.77272727272728,-60.535714285714285,-64.12337662337663,-49.77272727272728
1644,06MAGNA,PLN,3.15,3.17,3.08,3.16,7.15,12-07-2022,2022/Q3,13921975.0,2.01,15195.0,230.0,5397.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,31.6,1.5721393034825872,0.0005615781055624667,7.1818181818181825,28.72727272727273,42.98642533936652,42.533936651583716,43.43891402714932,39.36651583710409
1645,06MAGNA,PLN,1.95,1.95,1.94,1.95,4.64,24-06-2015,2015/Q2,13921975.0,2.01,15195.0,230.0,5397.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,19.5,0.9701492537313434,0.00034654345121734495,4.431818181818182,17.727272727272727,-38.29113924050633,-38.095238095238095,-38.48580441640379,-37.01298701298702
1646,06MAGNA,PLN,0.2,0.2,0.19,0.2,80.85,08-07-2013,2013/Q3,13921975.0,4.73,56183.0,632.0,2430.0,-0.16,-0.78,-0.58,0.68,0.0,-1.17,-2.77,-0.3448275862068966,0.042283298097251586,6.531678641410843e-05,-1.25,-0.25641025641025644,-89.74358974358975,-89.74358974358975,-89.74358974358975,-90.20618556701031
1647,06MAGNA,PLN,0.88,0.93,0.84,0.85,3267.53,03-08-2010,2010/Q3,8673714.0,4.37,23043.0,9299.0,57690.0,13.53,-1.33,-1.52,12.34,0.91,-8.1,-66.4,-0.5592105263157895,0.19450800915331806,1.2688650375434773e-05,0.06282335550628233,-0.6390977443609022,325.0,339.99999999999994,365.00000000000006,342.1052631578947
1648,06MAGNA,PLN,1.92,2.06,1.92,1.92,0.01,20-06-2016,2016/Q2,13921975.0,2.01,15376.0,2000.0,3400.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,19.2,0.955223880597015,0.0003555555555555555,4.363636363636363,17.454545454545453,125.88235294117646,118.18181818181816,121.505376344086,128.57142857142856
1649,06MAGNA,PLN,0.49,0.655,0.488,0.65,831.22,02-07-2020,2020/Q3,13921975.0,1.83,12476.0,2217.0,3785.0,0.36,0.24,0.24,1.05,2.97,4.38,3.5,2.7083333333333335,0.3551912568306011,0.00010829723425524825,1.8055555555555556,2.7083333333333335,-66.14583333333333,-74.47916666666667,-68.20388349514563,-74.58333333333333
1650,06MAGNA,PLN,0.43,0.44,0.42,0.43,80.58,21-07-2011,2011/Q3,8673714.0,2.34,53890.0,10116.0,66584.0,8.2,-2.09,-2.47,7.01,0.86,-2.84,-4.27,-0.1740890688259109,0.18376068376068377,5.60625814863103e-06,0.05243902439024391,-0.2057416267942584,-33.84615384615385,-12.244897959183676,-32.82442748091603,-13.934426229508201
1651,06MAGNA,PLN,0.32,0.33,0.31,0.33,0.14,20-06-2017,2017/Q2,13921975.0,1.62,7597.0,2020.0,5762.0,0.06,-1.78,-0.19,0.26,4.07,-1.31,-1.66,-1.736842105263158,0.2037037037037037,4.240555127216654e-05,5.500000000000001,-0.1853932584269663,-23.25581395348837,-25.581395348837212,-25.0,-26.190476190476186
1652,06MAGNA,PLN,0.29,0.29,0.27,0.28,15.98,10-07-2012,2012/Q3,11243714.0,0.27,93652.0,595.0,96754.0,6.74,-0.14,-0.01,9.33,1.38,-919.99,18.33,-28.000000000000004,1.037037037037037,2.8762493708204503e-06,0.04154302670623146,-2.0,-15.151515151515149,-9.37500000000001,-12.121212121212132,-12.903225806451601
1653,06MAGNA,PLN,0.27,0.28,0.27,0.28,0.0,22-06-2018,2018/Q2,13921975.0,1.72,8268.0,2022.0,6663.0,0.37,0.14,-0.12,0.36,0.98,-3.15,-9.12,-2.3333333333333335,0.16279069767441862,3.223949337938975e-05,0.7567567567567568,2.0,0.0,-6.896551724137923,-3.44827586206895,0.0
1654,06MAGNA,PLN,0.0,0.0,0.0,0.2,0.0,27-06-2019,2019/Q2,13921975.0,1.44,3659.0,2325.0,5205.0,0.43,-0.28,0.01,0.35,0.8,35.32,4.66,20.0,0.1388888888888889,2.656042496679947e-05,0.4651162790697675,-0.7142857142857143,-28.57142857142857,-100.0,-100.0,-100.0
1655,06MAGNA,PLN,4.55,4.74,4.12,4.23,3440.62,12-07-2021,2021/Q3,13921975.0,2.01,15904.0,227.0,5930.0,0.57,0.14,0.27,3.34,5.85,12.23,9.98,15.666666666666668,2.104477611940299,0.0006870229007633589,7.421052631578949,30.214285714285715,2015.0000000000002,inf,inf,inf
1656,06MAGNA,PLN,3.165,3.165,3.02,3.02,50.0,13-07-2022,2022/Q3,13921975.0,2.01,15195.0,230.0,5397.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,30.2,1.502487562189055,0.000536698062910965,6.863636363636363,27.454545454545453,-28.605200945626486,-30.43956043956043,-33.22784810126582,-26.699029126213592
1657,06MAGNA,PLN,0.85,0.88,0.84,0.87,403.42,04-08-2010,2010/Q3,8673714.0,4.37,23043.0,9299.0,57690.0,13.53,-1.33,-1.52,12.34,0.91,-8.1,-66.4,-0.5723684210526315,0.19908466819221968,1.2987206854856767e-05,0.06430155210643015,-0.6541353383458646,-71.19205298013244,-73.1437598736177,-72.1958925750395,-72.18543046357617
1658,06MAGNA,PLN,2.15,2.28,2.15,2.28,13.35,02-07-2014,2014/Q3,13921975.0,4.0,31218.0,2102.0,3140.0,0.11,-0.69,-0.38,1.99,18.76,-5.26,-6.22,-5.999999999999999,0.57,0.0004349484929416253,20.727272727272727,-3.3043478260869565,162.06896551724137,152.94117647058823,159.0909090909091,155.95238095238093
1659,06MAGNA,PLN,0.19,0.2,0.19,0.2,2.12,09-07-2013,2013/Q3,13921975.0,4.73,56183.0,632.0,2430.0,-0.16,-0.78,-0.58,0.68,0.0,-1.17,-2.77,-0.3448275862068966,0.042283298097251586,6.531678641410843e-05,-1.25,-0.25641025641025644,-91.22807017543859,-91.16279069767442,-91.22807017543859,-91.16279069767442
1660,06MAGNA,PLN,1.94,1.94,1.94,1.94,0.6,25-06-2015,2015/Q2,13921975.0,2.01,15195.0,230.0,5397.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,19.4,0.9651741293532339,0.00034476630531366626,4.409090909090909,17.636363636363637,869.9999999999999,921.0526315789473,869.9999999999999,921.0526315789473
1661,06MAGNA,PLN,0.68,0.685,0.565,0.6,596.15,03-07-2020,2020/Q3,13921975.0,1.83,12476.0,2217.0,3785.0,0.36,0.24,0.24,1.05,2.97,4.38,3.5,2.5,0.32786885245901637,9.99666777740753e-05,1.6666666666666667,2.5,-69.0721649484536,-64.94845360824742,-64.69072164948453,-70.87628865979381
1662,06MAGNA,PLN,0.43,0.43,0.42,0.43,32.69,22-07-2011,2011/Q3,8673714.0,2.34,53890.0,10116.0,66584.0,8.2,-2.09,-2.47,7.01,0.86,-2.84,-4.27,-0.1740890688259109,0.18376068376068377,5.60625814863103e-06,0.05243902439024391,-0.2057416267942584,-28.333333333333332,-36.76470588235294,-37.226277372262786,-25.663716814159287
1663,06MAGNA,PLN,2.06,2.06,2.06,2.06,0.02,21-06-2016,2016/Q2,13921975.0,2.01,15376.0,2000.0,3400.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,20.599999999999998,1.0248756218905475,0.0003814814814814815,4.681818181818182,18.727272727272727,379.0697674418605,379.0697674418605,379.0697674418605,390.4761904761905
1664,06MAGNA,PLN,0.27,0.27,0.27,0.27,12.6,11-07-2012,2012/Q3,11243714.0,0.27,93652.0,595.0,96754.0,6.74,-0.14,-0.01,9.33,1.38,-919.99,18.33,-27.0,1.0,2.773526179005434e-06,0.040059347181008904,-1.9285714285714286,-86.89320388349515,-86.89320388349515,-86.89320388349515,-86.89320388349515
1665,06MAGNA,PLN,0.31,0.31,0.29,0.29,234.52,21-06-2017,2017/Q2,13921975.0,1.62,7597.0,2020.0,5762.0,0.06,-1.78,-0.19,0.26,4.07,-1.31,-1.66,-1.526315789473684,0.1790123456790123,3.726548445129787e-05,4.833333333333333,-0.16292134831460672,7.407407407407396,14.814814814814813,14.814814814814813,7.407407407407396
1666,06MAGNA,PLN,0.29,0.29,0.27,0.27,0.72,25-06-2018,2018/Q2,13921975.0,1.72,8268.0,2022.0,6663.0,0.37,0.14,-0.12,0.36,0.98,-3.15,-9.12,-2.2500000000000004,0.1569767441860465,3.108808290155441e-05,0.7297297297297298,1.9285714285714286,-6.896551724137923,-6.451612903225811,-6.451612903225811,-6.896551724137923
1667,06MAGNA,PLN,0.87,0.88,0.85,0.87,99.2,05-08-2010,2010/Q3,8673714.0,4.37,23043.0,9299.0,57690.0,13.53,-1.33,-1.52,12.34,0.91,-8.1,-66.4,-0.5723684210526315,0.19908466819221968,1.2987206854856767e-05,0.06430155210643015,-0.6541353383458646,222.2222222222222,200.0,203.44827586206898,214.81481481481478
1668,06MAGNA,PLN,4.175,4.395,3.915,4.18,2405.2,13-07-2021,2021/Q3,13921975.0,2.01,15904.0,227.0,5930.0,0.57,0.14,0.27,3.34,5.85,12.23,9.98,15.48148148148148,2.0796019900497513,0.0006789020626928699,7.333333333333333,29.85714285714285,380.4597701149425,379.88505747126436,399.4318181818182,360.5882352941177
1669,06MAGNA,PLN,0.0,0.0,0.0,0.2,0.0,28-06-2019,2019/Q2,13921975.0,1.44,3659.0,2325.0,5205.0,0.43,-0.28,0.01,0.35,0.8,35.32,4.66,20.0,0.1388888888888889,2.656042496679947e-05,0.4651162790697675,-0.7142857142857143,-95.21531100478468,-100.0,-100.0,-100.0
1670,06MAGNA,PLN,3.08,3.08,3.01,3.08,9.77,14-07-2022,2022/Q3,13921975.0,2.01,15195.0,230.0,5397.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,30.8,1.5323383084577116,0.0005473609383330371,7.0,28.0,1440.0,inf,inf,inf
1671,06MAGNA,PLN,2.21,2.21,2.2,2.2,5.65,03-07-2014,2014/Q3,13921975.0,4.0,31218.0,2102.0,3140.0,0.11,-0.69,-0.38,1.99,18.76,-5.26,-6.22,-5.7894736842105265,0.55,0.00041968714231209464,20.0,-3.1884057971014497,-28.57142857142857,-28.246753246753254,-28.246753246753254,-26.910299003322248
1672,06MAGNA,PLN,0.19,0.19,0.18,0.19,189.48,10-07-2013,2013/Q3,13921975.0,4.73,56183.0,632.0,2430.0,-0.16,-0.78,-0.58,0.68,0.0,-1.17,-2.77,-0.32758620689655177,0.040169133192389,6.2050947093403e-05,-1.1875,-0.24358974358974358,-91.36363636363637,-91.4027149321267,-91.4027149321267,-91.81818181818183
1673,06MAGNA,PLN,1.94,1.94,1.94,1.94,0.01,26-06-2015,2015/Q2,13921975.0,2.01,15195.0,230.0,5397.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,19.4,0.9651741293532339,0.00034476630531366626,4.409090909090909,17.636363636363637,921.0526315789473,921.0526315789473,921.0526315789473,977.7777777777778
1674,06MAGNA,PLN,0.42,0.42,0.39,0.39,311.89,25-07-2011,2011/Q3,8673714.0,2.34,53890.0,10116.0,66584.0,8.2,-2.09,-2.47,7.01,0.86,-2.84,-4.27,-0.15789473684210525,0.16666666666666669,5.084745762711865e-06,0.047560975609756105,-0.18660287081339716,-79.89690721649485,-78.35051546391753,-78.35051546391753,-79.89690721649485
1675,06MAGNA,PLN,0.6,0.65,0.54,0.595,627.73,06-07-2020,2020/Q3,13921975.0,1.83,12476.0,2217.0,3785.0,0.36,0.24,0.24,1.05,2.97,4.38,3.5,2.4791666666666665,0.3251366120218579,9.913362212595801e-05,1.6527777777777777,2.4791666666666665,52.564102564102555,42.85714285714286,54.761904761904766,38.46153846153846
1676,06MAGNA,PLN,1.92,1.92,1.92,1.92,0.0,22-06-2016,2016/Q2,13921975.0,2.01,15376.0,2000.0,3400.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,19.2,0.955223880597015,0.0003555555555555555,4.363636363636363,17.454545454545453,222.68907563025212,220.00000000000003,195.38461538461536,255.55555555555554
1677,06MAGNA,PLN,0.27,0.28,0.27,0.27,32.87,12-07-2012,2012/Q3,11243714.0,0.27,93652.0,595.0,96754.0,6.74,-0.14,-0.01,9.33,1.38,-919.99,18.33,-27.0,1.0,2.773526179005434e-06,0.040059347181008904,-1.9285714285714286,-85.9375,-85.9375,-85.41666666666666,-85.9375
1678,06MAGNA,PLN,0.86,0.88,0.85,0.86,222.71,06-08-2010,2010/Q3,8673714.0,4.37,23043.0,9299.0,57690.0,13.53,-1.33,-1.52,12.34,0.91,-8.1,-66.4,-0.5657894736842105,0.19679633867276888,1.283792861514577e-05,0.06356245380635625,-0.6466165413533834,218.5185185185185,218.5185185185185,214.28571428571428,214.81481481481478
1679,06MAGNA,PLN,0.29,0.3,0.29,0.29,2.65,22-06-2017,2017/Q2,13921975.0,1.62,7597.0,2020.0,5762.0,0.06,-1.78,-0.19,0.26,4.07,-1.31,-1.66,-1.526315789473684,0.1790123456790123,3.726548445129787e-05,4.833333333333333,-0.16292134831460672,-66.27906976744187,-66.27906976744187,-65.90909090909092,-65.88235294117646
1680,06MAGNA,PLN,4.265,4.265,3.96,4.02,878.16,14-07-2021,2021/Q3,13921975.0,2.01,15904.0,227.0,5930.0,0.57,0.14,0.27,3.34,5.85,12.23,9.98,14.888888888888886,2.0,0.0006529153808673055,7.052631578947368,28.714285714285708,1286.206896551724,1370.6896551724137,1321.6666666666667,1265.5172413793105
1681,06MAGNA,PLN,3.08,3.15,3.01,3.125,31.06,15-07-2022,2022/Q3,13921975.0,2.01,15195.0,230.0,5397.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,31.25,1.554726368159204,0.0005553580948995913,7.1022727272727275,28.40909090909091,-22.263681592039795,-27.78429073856975,-26.143024618991795,-23.989898989898993
1682,06MAGNA,PLN,0.27,0.27,0.27,0.27,0.11,26-06-2018,2018/Q2,13921975.0,1.72,8268.0,2022.0,6663.0,0.37,0.14,-0.12,0.36,0.98,-3.15,-9.12,-2.2500000000000004,0.1569767441860465,3.108808290155441e-05,0.7297297297297298,1.9285714285714286,-91.36,-91.23376623376623,-91.42857142857143,-91.0299003322259
1683,06MAGNA,PLN,0.0,0.0,0.0,0.2,0.0,01-07-2019,2019/Q3,13921975.0,1.49,3659.0,2325.0,5205.0,0.42,-0.23,0.07,0.2,0.47,2.94,1.65,2.857142857142857,0.1342281879194631,2.656042496679947e-05,0.4761904761904762,-0.8695652173913043,-25.92592592592593,-100.0,-100.0,-100.0
1684,06MAGNA,PLN,0.19,0.2,0.18,0.19,22.75,11-07-2013,2013/Q3,13921975.0,4.73,56183.0,632.0,2430.0,-0.16,-0.78,-0.58,0.68,0.0,-1.17,-2.77,-0.32758620689655177,0.040169133192389,6.2050947093403e-05,-1.1875,-0.24358974358974358,-5.000000000000004,inf,inf,inf
1685,06MAGNA,PLN,2.2,2.28,2.2,2.28,3.21,04-07-2014,2014/Q3,13921975.0,4.0,31218.0,2102.0,3140.0,0.11,-0.69,-0.38,1.99,18.76,-5.26,-6.22,-5.999999999999999,0.57,0.0004349484929416253,20.727272727272727,-3.3043478260869565,1099.9999999999998,1057.8947368421052,1039.9999999999998,1122.2222222222224
1686,06MAGNA,PLN,0.39,0.41,0.39,0.39,223.88,26-07-2011,2011/Q3,8673714.0,2.34,53890.0,10116.0,66584.0,8.2,-2.09,-2.47,7.01,0.86,-2.84,-4.27,-0.15789473684210525,0.16666666666666669,5.084745762711865e-06,0.047560975609756105,-0.18660287081339716,-82.89473684210526,-82.27272727272728,-82.01754385964912,-82.27272727272728
1687,06MAGNA,PLN,1.94,1.95,1.75,1.95,2.07,29-06-2015,2015/Q2,13921975.0,2.01,15195.0,230.0,5397.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,19.5,0.9701492537313434,0.00034654345121734495,4.431818181818182,17.727272727272727,400.0,397.43589743589746,375.60975609756093,348.71794871794873
1688,06MAGNA,PLN,0.59,0.7,0.575,0.63,702.05,07-07-2020,2020/Q3,13921975.0,1.83,12476.0,2217.0,3785.0,0.36,0.24,0.24,1.05,2.97,4.38,3.5,2.625,0.3442622950819672,0.00010496501166277907,1.75,2.625,-67.6923076923077,-69.58762886597938,-64.1025641025641,-67.14285714285715
1689,06MAGNA,PLN,1.92,1.92,1.92,1.92,7.66,23-06-2016,2016/Q2,13921975.0,2.01,15376.0,2000.0,3400.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,19.2,0.955223880597015,0.0003555555555555555,4.363636363636363,17.454545454545453,204.76190476190476,225.42372881355934,174.28571428571428,233.9130434782609
1690,06MAGNA,PLN,0.85,0.89,0.85,0.87,146.6,09-08-2010,2010/Q3,8673714.0,4.37,23043.0,9299.0,57690.0,13.53,-1.33,-1.52,12.34,0.91,-8.1,-66.4,-0.5723684210526315,0.19908466819221968,1.2987206854856767e-05,0.06430155210643015,-0.6541353383458646,-54.6875,-55.72916666666667,-53.64583333333333,-55.72916666666667
1691,06MAGNA,PLN,0.27,0.27,0.27,0.27,5.5,13-07-2012,2012/Q3,11243714.0,0.27,93652.0,595.0,96754.0,6.74,-0.14,-0.01,9.33,1.38,-919.99,18.33,-27.0,1.0,2.773526179005434e-06,0.040059347181008904,-1.9285714285714286,-68.96551724137932,-68.23529411764706,-69.6629213483146,-68.23529411764706
1692,06MAGNA,PLN,3.945,4.18,3.78,3.835,1486.55,15-07-2021,2021/Q3,13921975.0,2.01,15904.0,227.0,5930.0,0.57,0.14,0.27,3.34,5.85,12.23,9.98,14.203703703703702,1.9079601990049753,0.0006228682800064967,6.728070175438597,27.39285714285714,1320.3703703703702,1361.1111111111109,1448.1481481481478,1299.9999999999998
1693,06MAGNA,PLN,3.04,3.13,3.035,3.035,35.85,18-07-2022,2022/Q3,13921975.0,2.01,15195.0,230.0,5397.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,30.35,1.509950248756219,0.0005393637817664831,6.897727272727273,27.590909090909093,-20.860495436766623,-22.9404309252218,-25.119617224880376,-19.708994708994698
1694,06MAGNA,PLN,0.3,0.3,0.3,0.3,10.59,23-06-2017,2017/Q2,13921975.0,1.62,7597.0,2020.0,5762.0,0.06,-1.78,-0.19,0.26,4.07,-1.31,-1.66,-1.5789473684210527,0.18518518518518517,3.855050115651503e-05,5.0,-0.16853932584269662,-90.11532125205932,-90.13157894736842,-90.41533546325878,-90.11532125205932
1695,06MAGNA,PLN,0.0,0.0,0.0,0.2,0.0,02-07-2019,2019/Q3,13921975.0,1.49,3659.0,2325.0,5205.0,0.42,-0.23,0.07,0.2,0.47,2.94,1.65,2.857142857142857,0.1342281879194631,2.656042496679947e-05,0.4761904761904762,-0.8695652173913043,-33.33333333333333,-100.0,-100.0,-100.0
1696,06MAGNA,PLN,0.27,0.27,0.27,0.27,0.01,27-06-2018,2018/Q2,13921975.0,1.72,8268.0,2022.0,6663.0,0.37,0.14,-0.12,0.36,0.98,-3.15,-9.12,-2.2500000000000004,0.1569767441860465,3.108808290155441e-05,0.7297297297297298,1.9285714285714286,35.00000000000001,inf,inf,inf
1697,06MAGNA,PLN,0.19,0.19,0.18,0.19,19.87,12-07-2013,2013/Q3,13921975.0,4.73,56183.0,632.0,2430.0,-0.16,-0.78,-0.58,0.68,0.0,-1.17,-2.77,-0.32758620689655177,0.040169133192389,6.2050947093403e-05,-1.1875,-0.24358974358974358,-29.629629629629626,-29.629629629629626,-29.629629629629626,-33.333333333333336
1698,06MAGNA,PLN,2.18,2.28,2.18,2.28,33.56,07-07-2014,2014/Q3,13921975.0,4.0,31218.0,2102.0,3140.0,0.11,-0.69,-0.38,1.99,18.76,-5.26,-6.22,-5.999999999999999,0.57,0.0004349484929416253,20.727272727272727,-3.3043478260869565,1099.9999999999998,1047.3684210526317,1099.9999999999998,1111.1111111111113
1699,06MAGNA,PLN,0.4,0.4,0.38,0.4,237.46,27-07-2011,2011/Q3,8673714.0,2.34,53890.0,10116.0,66584.0,8.2,-2.09,-2.47,7.01,0.86,-2.84,-4.27,-0.16194331983805668,0.17094017094017097,5.215123859191656e-06,0.04878048780487806,-0.19138755980861247,-82.45614035087719,-81.65137614678899,-82.45614035087719,-82.56880733944955
1700,06MAGNA,PLN,0.63,0.63,0.57,0.6,208.31,08-07-2020,2020/Q3,13921975.0,1.83,12476.0,2217.0,3785.0,0.36,0.24,0.24,1.05,2.97,4.38,3.5,2.5,0.32786885245901637,9.99666777740753e-05,1.6666666666666667,2.5,49.99999999999998,57.49999999999999,57.49999999999999,49.99999999999998
